filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label,genre,subgenre,dataset,extraction_date
DJ Wally - Here Is My Dream (Thousand Miles Mix).flac,362.904716553288,0.4600290581583977,0.00569426130069467,0.16374677419662476,0.0,2390.1127420570315,0.0,0.0,0.0,5538.038130923104,0.0,0.08550529455574216,0.0,0.0,0.0,0.0,0.0,143.5546875,-133.6680450439453,0.0,80.38702392578125,0.0,24.363454818725586,0.0,34.94896697998047,0.0,2.111527919769287,0.0,21.666799545288086,0.0,-1.1742318868637085,0.0,12.302431106567383,0.0,-5.011735916137695,0.0,10.888738632202148,0.0,-5.994396686553955,0.0,6.263045310974121,0.0,-2.4828903675079346,0.0,80.525634765625,0.0,36.057273864746094,0.0,27.333677291870117,0.0,14.421587944030762,0.0,13.719954490661621,0.0,10.26660442352295,0.0,8.67459487915039,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:09:41.399861
Andrea Verona Project   Alien Waters.flac,507.0890249433107,0.4353463004032771,0.008720502809938389,0.1167260929942131,0.0,2216.653037687676,0.0,0.0,0.0,4903.979212709703,0.0,0.08354306837824534,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-168.5931396484375,0.0,93.2694320678711,0.0,14.758228302001953,0.0,19.598806381225586,0.0,7.236765384674072,0.0,15.756510734558105,0.0,3.2613539695739746,0.0,7.924113750457764,0.0,1.115654706954956,0.0,5.49856424331665,0.0,-2.533968448638916,0.0,5.238316059112549,0.0,-0.2254631519317627,0.0,82.04598236083984,0.0,37.94272232055664,0.0,27.9415340423584,0.0,17.447818756103516,0.0,13.793136596679688,0.0,12.26165771484375,0.0,11.95598316192627,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:09:42.994832
Andrea Verona Project - Alien Waters (Mystic Voices mix).flac,492.13537414965987,0.4356788918375969,0.009257835721565003,0.11326536536216736,0.0,2474.2361572041273,0.0,0.0,0.0,5451.009218252389,0.0,0.11737735259642604,0.0,0.0,0.0,0.0,0.0,129.19921875,-153.3606719970703,0.0,89.47844696044922,0.0,7.466704368591309,0.0,18.424129486083984,0.0,2.7259349822998047,0.0,13.41639518737793,0.0,-0.7003908753395081,0.0,4.923569679260254,0.0,-3.727847099304199,0.0,4.697763919830322,0.0,-2.3752386569976807,0.0,3.22951602935791,0.0,-2.2319231033325195,0.0,76.5840835571289,0.0,31.632205963134766,0.0,31.59513282775879,0.0,12.42898178100586,0.0,11.84766674041748,0.0,11.337818145751953,0.0,8.655848503112793,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:09:45.996059
Dream system - Dream factory.flac,429.94068027210886,0.42872913430134457,0.0088977505969577,0.13776500523090363,0.0,2317.216336083425,0.0,0.0,0.0,5205.984150807788,0.0,0.08207605152528757,0.0,0.0,0.0,0.0,0.0,143.5546875,-190.7283172607422,0.0,76.60760498046875,0.0,28.89780616760254,0.0,37.12092208862305,0.0,29.88529396057129,0.0,12.150803565979004,0.0,2.115583896636963,0.0,7.94929838180542,0.0,-0.8463555574417114,0.0,-1.1535155773162842,0.0,-4.705712795257568,0.0,-2.82470440864563,0.0,-6.375708103179932,0.0,119.65158081054688,0.0,43.96804428100586,0.0,32.05364990234375,0.0,18.427358627319336,0.0,16.994409561157227,0.0,16.014907836914062,0.0,14.242704391479492,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:09:51.406816
Expression X-Platform one (bad dream).flac,404.3291156462585,0.4140250434478124,0.003762580760206018,0.11227153241634369,0.0,2054.727995761972,0.0,0.0,0.0,4666.823449512156,0.0,0.07281632235557597,0.0,0.0,0.0,0.0,0.0,129.19921875,-160.8193359375,0.0,95.85597229003906,0.0,9.921891212463379,0.0,32.50713348388672,0.0,-0.6712372899055481,0.0,15.427748680114746,0.0,-1.2463490962982178,0.0,7.233702659606934,0.0,2.6098432540893555,0.0,10.570801734924316,0.0,2.640996217727661,0.0,1.962193489074707,0.0,-3.7136216163635254,0.0,85.88673400878906,0.0,26.633811950683594,0.0,20.57032012939453,0.0,12.585123062133789,0.0,13.508283615112305,0.0,9.682406425476074,0.0,7.663990020751953,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:09:57.521944
Disco Storia - JK Lloyd - Valoy - Psicometria.flac,583.285306122449,0.421535221238931,0.00493354591288134,0.17131179571151733,0.0,2479.2805060767505,0.0,0.0,0.0,5225.145185971772,0.0,0.10991657798132042,0.0,0.0,0.0,0.0,0.0,143.5546875,-108.0727310180664,0.0,79.53687286376953,0.0,-0.4843190312385559,0.0,17.198829650878906,0.0,5.616103172302246,0.0,9.877805709838867,0.0,5.877337455749512,0.0,8.756057739257812,0.0,2.0326428413391113,0.0,5.908818244934082,0.0,1.485172986984253,0.0,2.592534065246582,0.0,-3.5682082176208496,0.0,112.24201965332031,0.0,38.395843505859375,0.0,31.362241744995117,0.0,16.48281478881836,0.0,12.169692039489746,0.0,14.010452270507812,0.0,12.92185115814209,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:00.796124
"Factory ,The   climax time.flac",479.0160997732426,0.47078167647123337,0.010419936898149332,0.08235631138086319,0.0,2566.9757933430797,0.0,0.0,0.0,5764.0439273244365,0.0,0.09570295932046777,0.0,0.0,0.0,0.0,0.0,83.35433467741936,-212.37818908691406,0.0,76.4734115600586,0.0,26.926054000854492,0.0,30.540966033935547,0.0,11.74548625946045,0.0,19.08792495727539,0.0,8.456652641296387,0.0,8.139652252197266,0.0,4.467126369476318,0.0,9.26741886138916,0.0,3.301696538925171,0.0,2.3517773151397705,0.0,1.5194919109344482,0.0,90.09793090820312,0.0,36.941226959228516,0.0,29.67744255065918,0.0,19.76207160949707,0.0,16.00881576538086,0.0,13.371657371520996,0.0,10.763660430908203,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:02.022897
Gianni Parrini - Water Mark.flac,440.36643990929707,0.4537110726038615,0.0067479225219501246,0.13953453302383423,0.0,2066.478703337358,0.0,0.0,0.0,4715.554630963797,0.0,0.06433585614553675,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-151.0225372314453,0.0,100.42752838134766,0.0,13.00121784210205,0.0,20.1181583404541,0.0,7.131545543670654,0.0,13.07595157623291,0.0,1.157536506652832,0.0,12.595671653747559,0.0,0.5640745759010315,0.0,7.596848487854004,0.0,0.5849329829216003,0.0,2.4292404651641846,0.0,-1.4367865324020386,0.0,73.05171966552734,0.0,36.913299560546875,0.0,27.025564193725586,0.0,13.695734977722168,0.0,15.34770679473877,0.0,13.778491020202637,0.0,9.33630657196045,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:02.557555
Dyno - Analogica (A1 Analogica).flac,558.2425850340136,0.4395739212632179,0.011170938617333703,0.10591738671064377,0.0,1791.4835257530535,0.0,0.0,0.0,4000.642451759226,0.0,0.052945065861305214,0.0,0.0,0.0,0.0,0.0,107.666015625,-214.84259033203125,0.0,104.31166076660156,0.0,19.339691162109375,0.0,24.036327362060547,0.0,6.1145548820495605,0.0,9.905885696411133,0.0,-0.10128238797187805,0.0,6.039941787719727,0.0,-1.7756869792938232,0.0,3.3663828372955322,0.0,-0.49204200506210327,0.0,3.143914222717285,0.0,0.024752499535679817,0.0,135.204833984375,0.0,45.969329833984375,0.0,36.466957092285156,0.0,19.794981002807617,0.0,14.309618949890137,0.0,12.957776069641113,0.0,12.497787475585938,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:05.943589
Jhopolaris - NightFall (JK Lloyd Dream Version) (Heaven Side).flac,368.2684807256236,0.42035166919231415,0.003718882319592979,0.22113904356956482,0.0,2485.9272258529886,0.0,0.0,0.0,6076.2623644966425,0.0,0.07690009471935881,0.0,0.0,0.0,0.0,0.0,143.5546875,-120.7689437866211,0.0,77.14765930175781,0.0,37.01643753051758,0.0,31.472583770751953,0.0,10.531726837158203,0.0,7.03495979309082,0.0,5.904029369354248,0.0,4.813286304473877,0.0,-1.7305399179458618,0.0,4.360501289367676,0.0,-1.2001643180847168,0.0,3.809666872024536,0.0,0.3223831057548523,0.0,93.47329711914062,0.0,35.835845947265625,0.0,29.812664031982422,0.0,17.60007667541504,0.0,14.689024925231934,0.0,10.233443260192871,0.0,12.888843536376953,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:07.357069
Mario Più - Mas Experience (Trance Plus Mix) (1996).flac,404.13174603174605,0.5053710142771403,0.007244279239905646,0.19877314567565918,0.0,3623.151040980421,0.0,0.0,0.0,7291.37764325535,0.0,0.1649131838462367,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-91.32234191894531,0.0,34.89995574951172,0.0,33.4919548034668,0.0,31.049957275390625,0.0,6.2860283851623535,0.0,16.603824615478516,0.0,9.791027069091797,0.0,16.641231536865234,0.0,5.939675331115723,0.0,5.886465072631836,0.0,-3.522341251373291,0.0,6.2310075759887695,0.0,3.765615224838257,0.0,94.61460876464844,0.0,44.58686065673828,0.0,24.96453094482422,0.0,15.037778854370117,0.0,12.24533462524414,0.0,8.871794700622559,0.0,10.684627532958984,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:12.639365
Ricky Le Roy - First Mission.flac,379.9829931972789,0.46208443741003674,0.007634941493963723,0.17326000332832336,0.0,2040.788109755965,0.0,0.0,0.0,4132.974322045428,0.0,0.09424233907157042,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-88.04511260986328,0.0,106.3358383178711,0.0,-20.331764221191406,0.0,31.44422149658203,0.0,-5.1455583572387695,0.0,13.617676734924316,0.0,-2.782346248626709,0.0,2.8150486946105957,0.0,-1.021675944328308,0.0,7.153371334075928,0.0,-0.780551552772522,0.0,3.5822439193725586,0.0,-1.3077067136764526,0.0,83.43924713134766,0.0,39.77047348022461,0.0,27.491411209106445,0.0,20.838973999023438,0.0,15.10305118560791,0.0,12.788201332092285,0.0,10.512754440307617,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:13.881991
heretic-evolution-the dream 995.wmv.flac,458.7566439909297,0.38464147225022316,0.01833761564913602,0.09423462301492691,0.0,3384.6887493655895,0.0,0.0,0.0,6922.475242672667,0.0,0.18780117843879696,0.0,0.0,0.0,0.0,0.0,123.046875,-102.5672378540039,0.0,51.85719680786133,0.0,-1.7429969310760498,0.0,13.719547271728516,0.0,5.222289085388184,0.0,3.4107067584991455,0.0,0.07404400408267975,0.0,4.704093933105469,0.0,-3.1223647594451904,0.0,2.7819278240203857,0.0,-3.681704044342041,0.0,7.010872840881348,0.0,1.8343428373336792,0.0,82.22280883789062,0.0,24.44878578186035,0.0,16.958431243896484,0.0,15.53381061553955,0.0,10.424707412719727,0.0,8.686455726623535,0.0,8.253016471862793,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:13.897222
Synchro - Illogical Simmetry (Revisited Mix).flac,399.8128344671202,0.34455181534091633,0.008883793370128288,0.12519043684005737,0.0,2522.6163516128245,0.0,0.0,0.0,5417.565198406829,0.0,0.11979544761600558,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-129.3308868408203,0.0,85.64820098876953,0.0,9.77258586883545,0.0,6.797649383544922,0.0,-3.7845630645751953,0.0,9.655941009521484,0.0,-9.449702262878418,0.0,1.0021607875823975,0.0,0.5433345437049866,0.0,10.414974212646484,0.0,4.219920635223389,0.0,0.3126865327358246,0.0,-6.855695724487305,0.0,86.51805114746094,0.0,40.76704406738281,0.0,22.449731826782227,0.0,13.38115119934082,0.0,11.993768692016602,0.0,12.811544418334961,0.0,9.306476593017578,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:18.493102
4U.flac,180.7031292517007,0.5374565298358599,0.006622299149847906,0.33744388818740845,0.0,2832.6417967845473,0.0,0.0,0.0,6035.925881127136,0.0,0.11273123564579854,0.0,0.0,0.0,0.0,0.0,129.19921875,-22.4531307220459,0.0,66.44923400878906,0.0,11.021677017211914,0.0,20.22069549560547,0.0,1.5255157947540283,0.0,6.530011177062988,0.0,6.638508319854736,0.0,9.25308609008789,0.0,-4.407657623291016,0.0,7.6356401443481445,0.0,1.6159067153930664,0.0,5.845677375793457,0.0,0.8653833866119385,0.0,79.51213836669922,0.0,44.036834716796875,0.0,28.969858169555664,0.0,21.59210968017578,0.0,20.804956436157227,0.0,17.04697608947754,0.0,10.588810920715332,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:21.630976
Poseidon - Nightfly (Moon Version).flac,526.965306122449,0.3663506507873535,0.015063566644843393,0.24118073284626007,0.0,2115.0942015508804,0.0,0.0,0.0,4334.414614357857,0.0,0.10370848479841374,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-41.20724868774414,0.0,99.10453796386719,0.0,-12.589438438415527,0.0,34.204376220703125,0.0,-11.046417236328125,0.0,14.248617172241211,0.0,-6.1644697189331055,0.0,3.138387680053711,0.0,-3.740030527114868,0.0,5.079622745513916,0.0,-6.5857672691345215,0.0,-0.4884451627731323,0.0,-6.05273962020874,0.0,64.17971801757812,0.0,34.01634979248047,0.0,15.961689949035645,0.0,11.87319278717041,0.0,12.394070625305176,0.0,9.524333953857422,0.0,7.251952648162842,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:21.868848
Gianni Parrini pres. The Gold EP - Cosmood (Florian F. rmx).flv.flac,596.1027210884354,0.4228720838824908,0.010418159777142291,0.1155700534582138,0.0,2695.133143702138,0.0,0.0,0.0,5999.202141438415,0.0,0.1372618637527753,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-90.45169067382812,0.0,90.9040298461914,0.0,0.6686761379241943,0.0,14.150542259216309,0.0,-27.70945167541504,0.0,20.887914657592773,0.0,-18.95785140991211,0.0,11.589292526245117,0.0,-16.997514724731445,0.0,8.738778114318848,0.0,-14.227774620056152,0.0,10.085098266601562,0.0,-8.306907653808594,0.0,85.43757629394531,0.0,23.209245681762695,0.0,17.472108840942383,0.0,9.755121231079102,0.0,11.206249237060547,0.0,9.538520812988281,0.0,8.82913589477539,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:24.908453
All My Friends Are Hot.flac,179.07696145124717,0.5411475052436193,0.0025824687867089923,0.2966134250164032,0.0,2216.074350548914,0.0,0.0,0.0,4592.20613103486,0.0,0.08522118957036821,0.0,0.0,0.0,0.0,0.0,129.19921875,-91.39915466308594,0.0,87.75729370117188,0.0,9.57196044921875,0.0,21.848182678222656,0.0,-0.3181465268135071,0.0,13.930620193481445,0.0,2.50919246673584,0.0,10.356234550476074,0.0,0.6839836239814758,0.0,9.065013885498047,0.0,3.7843515872955322,0.0,9.488070487976074,0.0,2.126268148422241,0.0,93.89362335205078,0.0,52.78059005737305,0.0,34.15767288208008,0.0,26.180618286132812,0.0,20.4502010345459,0.0,21.903257369995117,0.0,15.51897144317627,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:27.318281
Blue Berries.flac,170.00839002267574,0.47056398044029873,0.008202090035846961,0.20472900569438934,0.0,3284.3635757654783,0.0,0.0,0.0,6742.905520845781,0.0,0.15736773860027997,0.0,0.0,0.0,0.0,0.0,129.19921875,-64.16895294189453,0.0,42.257171630859375,0.0,-2.8983895778656006,0.0,15.307818412780762,0.0,0.8946823477745056,0.0,13.210692405700684,0.0,2.5179030895233154,0.0,11.791583061218262,0.0,3.8064944744110107,0.0,9.605582237243652,0.0,0.5968189835548401,0.0,8.179776191711426,0.0,3.809102773666382,0.0,89.79427337646484,0.0,29.305158615112305,0.0,34.246891021728516,0.0,16.59210777282715,0.0,16.001480102539062,0.0,14.232494354248047,0.0,14.241209983825684,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:27.628010
Butterflies.flac,169.41133786848073,0.5615426128109297,0.002666086418496336,0.3554014563560486,0.0,2650.242494339309,0.0,0.0,0.0,5656.214061536287,0.0,0.0993988974052563,0.0,0.0,0.0,0.0,0.0,129.19921875,-76.04120635986328,0.0,70.5093002319336,0.0,26.589210510253906,0.0,23.655813217163086,0.0,14.94313907623291,0.0,18.22635841369629,0.0,5.433892726898193,0.0,12.147313117980957,0.0,5.993290424346924,0.0,8.574634552001953,0.0,0.3009472191333771,0.0,4.913363456726074,0.0,2.0513432025909424,0.0,114.20783996582031,0.0,48.93224334716797,0.0,24.103988647460938,0.0,16.810575485229492,0.0,14.201570510864258,0.0,10.833248138427734,0.0,11.784330368041992,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:28.673374
COLLECT THE COMMAS.flac,221.33972789115646,0.44099679589271545,0.014071596049556915,0.22932042181491852,0.0,2099.5333264210362,0.0,0.0,0.0,4447.903000289291,0.0,0.09206854643081926,0.0,0.0,0.0,0.0,0.0,129.19921875,-142.04824829101562,0.0,95.71353149414062,0.0,35.43330383300781,0.0,35.43350601196289,0.0,16.33476448059082,0.0,16.210283279418945,0.0,4.4882941246032715,0.0,7.251717567443848,0.0,-0.6955411434173584,0.0,5.46619176864624,0.0,-2.184175491333008,0.0,1.0429264307022095,0.0,0.1206003949046135,0.0,125.80448913574219,0.0,66.49457550048828,0.0,36.31953430175781,0.0,22.101551055908203,0.0,20.48464584350586,0.0,15.219325065612793,0.0,14.63551139831543,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:32.735865
Dame Más (Gasolina).flac,181.84616780045351,0.4958347926537196,0.0067657278965453675,0.3080514669418335,0.0,2378.473192778162,0.0,0.0,0.0,5386.802126267836,0.0,0.08023704084604827,0.0,0.0,0.0,0.0,0.0,129.19921875,-69.08455657958984,0.0,79.99813079833984,0.0,9.970977783203125,0.0,12.207382202148438,0.0,8.14823055267334,0.0,11.307790756225586,0.0,-0.8381468653678894,0.0,9.071515083312988,0.0,-3.1312124729156494,0.0,3.4959702491760254,0.0,1.1063882112503052,0.0,2.1474509239196777,0.0,0.18059903383255005,0.0,81.11239624023438,0.0,32.712860107421875,0.0,38.230247497558594,0.0,21.048328399658203,0.0,18.810827255249023,0.0,13.686166763305664,0.0,14.584489822387695,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:34.823647
Dance Naked.flac,210.93755102040816,0.45158431430657703,0.017775505158059972,0.29630017280578613,0.0,2401.7467889668865,0.0,0.0,0.0,5301.138041973377,0.0,0.0858645131053935,0.0,0.0,0.0,0.0,0.0,129.19921875,-92.85243225097656,0.0,82.25486755371094,0.0,22.376134872436523,0.0,22.706401824951172,0.0,12.662327766418457,0.0,15.639123916625977,0.0,2.2456774711608887,0.0,3.035266160964966,0.0,-8.005358695983887,0.0,-6.350698471069336,0.0,-11.144163131713867,0.0,-3.93435001373291,0.0,-2.3804776668548584,0.0,94.75553131103516,0.0,48.22894287109375,0.0,30.43288803100586,0.0,21.561267852783203,0.0,17.420711517333984,0.0,14.870381355285645,0.0,16.354726791381836,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:35.512592
Do To Me.flac,144.60938775510203,0.4654979407787323,0.01056762666013237,0.184031143784523,0.0,2125.6587241101392,0.0,0.0,0.0,4458.372259415643,0.0,0.0925547771907113,0.0,0.0,0.0,0.0,0.0,129.19921875,-125.91868591308594,0.0,106.06916046142578,0.0,2.300816297531128,0.0,4.755467891693115,0.0,2.3375775814056396,0.0,8.348849296569824,0.0,1.4129321575164795,0.0,1.6114704608917236,0.0,-3.2048158645629883,0.0,6.2340216636657715,0.0,-1.011919617652893,0.0,2.3619165420532227,0.0,-4.50288200378418,0.0,92.4727783203125,0.0,49.25040054321289,0.0,33.38138198852539,0.0,28.16128921508789,0.0,16.01043128967285,0.0,14.569262504577637,0.0,14.374284744262695,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:36.956545
Don't Call Me.flac,156.32816326530613,0.5672468642393748,0.0012741510557945862,0.21949000656604767,0.0,2321.4652058965835,0.0,0.0,0.0,4799.6799774373885,0.0,0.08548620425980247,0.0,0.0,0.0,0.0,0.0,129.19921875,-137.05947875976562,0.0,78.39692687988281,0.0,14.476850509643555,0.0,26.508739471435547,0.0,9.31028938293457,0.0,9.536264419555664,0.0,2.7398219108581543,0.0,3.062817096710205,0.0,-3.505354642868042,0.0,0.31189799308776855,0.0,-1.816528558731079,0.0,0.5480838418006897,0.0,-1.0216652154922485,0.0,113.20965576171875,0.0,46.208499908447266,0.0,42.76084518432617,0.0,22.359947204589844,0.0,21.44244384765625,0.0,21.932119369506836,0.0,18.34092140197754,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:39.082352
Disco Tetris (Riordan Remix).flac,196.65274376417233,0.4722364967068036,0.0018915040717988269,0.25212305784225464,0.0,3190.5032926399563,0.0,0.0,0.0,6462.03544679752,0.0,0.1551629256751771,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-43.42822265625,0.0,53.19969177246094,0.0,3.080636739730835,0.0,15.00643253326416,0.0,-1.3450170755386353,0.0,8.674135208129883,0.0,-2.324035167694092,0.0,2.383202075958252,0.0,-0.5121891498565674,0.0,4.0300469398498535,0.0,-3.8460023403167725,0.0,3.6841020584106445,0.0,-6.197150230407715,0.0,80.26075744628906,0.0,39.182159423828125,0.0,32.29945373535156,0.0,22.272464752197266,0.0,18.24953842163086,0.0,17.648523330688477,0.0,13.406920433044434,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:40.534481
Dirty Cash (Money Talks).flac,221.44839002267574,0.4212287937601407,0.0026260272171461777,0.22212696075439453,0.0,2456.432294907468,0.0,0.0,0.0,5112.935690026345,0.0,0.10663490099415435,0.0,0.0,0.0,0.0,0.0,129.19921875,-126.24370574951172,0.0,74.81703186035156,0.0,7.221286296844482,0.0,16.938995361328125,0.0,1.8297244310379028,0.0,1.147603154182434,0.0,-1.0893065929412842,0.0,0.08566010743379593,0.0,-7.031681537628174,0.0,2.775407314300537,0.0,-7.259025573730469,0.0,2.253657102584839,0.0,-4.848868370056152,0.0,125.9811782836914,0.0,54.53316116333008,0.0,35.43959426879883,0.0,25.153059005737305,0.0,21.832481384277344,0.0,22.58354377746582,0.0,15.48648738861084,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:41.060471
Virtual Element - Strange X  (Bonzai Trance Progressive 1996).flac,522.4141950113378,0.405853983014822,0.0130243651646443,0.1798885315656662,0.0,1639.2247606270682,0.0,0.0,0.0,3686.8425120109505,0.0,0.05745645987043869,0.0,0.0,0.0,0.0,0.0,92.28515625,-190.1992950439453,0.0,109.12503051757812,0.0,27.725399017333984,0.0,23.02601432800293,0.0,8.114002227783203,0.0,13.762153625488281,0.0,2.7458488941192627,0.0,7.547422885894775,0.0,4.290412425994873,0.0,12.38920783996582,0.0,1.8664270639419556,0.0,1.2195287942886353,0.0,-4.3428473472595215,0.0,81.02584075927734,0.0,35.8631591796875,0.0,30.113344192504883,0.0,13.733722686767578,0.0,13.196489334106445,0.0,11.505010604858398,0.0,10.00574016571045,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:43.529371
W P - ALEX REMARK - Pyramid (In Dream).flac,559.0187301587301,0.4248780633012454,0.005497658368373008,0.14603225886821747,0.0,1973.7596836820762,0.0,0.0,0.0,4633.926082432827,0.0,0.062353992244288683,0.0,0.0,0.0,0.0,0.0,143.5546875,-173.88612365722656,0.0,101.75721740722656,0.0,27.480194091796875,0.0,33.33214569091797,0.0,7.1275715827941895,0.0,11.32304859161377,0.0,2.1722986698150635,0.0,10.82559585571289,0.0,-2.2623579502105713,0.0,7.073633193969727,0.0,0.03505946695804596,0.0,7.365677356719971,0.0,1.097982406616211,0.0,106.25424194335938,0.0,51.97710037231445,0.0,34.4968376159668,0.0,20.466882705688477,0.0,14.069317817687988,0.0,10.242480278015137,0.0,9.192959785461426,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:43.627363
Ziet O - The Sheltering Sky.flac,512.6618140589569,0.4990253572662671,0.005232985809462922,0.13009889423847198,0.0,2201.8594735130896,0.0,0.0,0.0,4531.383618864008,0.0,0.09778442963336202,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-97.97679901123047,0.0,96.74749755859375,0.0,-25.709653854370117,0.0,8.89819049835205,0.0,8.07374382019043,0.0,22.301774978637695,0.0,9.520432472229004,0.0,14.148897171020508,0.0,5.997364521026611,0.0,8.854887962341309,0.0,1.9496493339538574,0.0,7.00878381729126,0.0,1.4009008407592773,0.0,62.33301544189453,0.0,36.28663635253906,0.0,24.119863510131836,0.0,12.306458473205566,0.0,10.117290496826172,0.0,9.106402397155762,0.0,7.83389139175415,0.0,Progressive Trance,Dance_EDM,Progressive Trance,personal,2025-09-24 21:10:43.737176
Drum Death.flac,170.644716553288,0.5934736952185631,0.007091537690946115,0.34554383158683777,0.0,2948.6279420667734,0.0,0.0,0.0,6491.783203125,0.0,0.11486507493622448,0.0,0.0,0.0,0.0,0.0,129.19921875,2.0049476623535156,0.0,66.5327377319336,0.0,8.68700122833252,0.0,16.84042739868164,0.0,4.583108901977539,0.0,8.128703117370605,0.0,0.26759645342826843,0.0,4.787271499633789,0.0,-2.208449602127075,0.0,3.59540057182312,0.0,-4.365137577056885,0.0,0.5458031892776489,0.0,-3.4619908332824707,0.0,72.36335754394531,0.0,31.69793701171875,0.0,29.443119049072266,0.0,19.89356803894043,0.0,14.555548667907715,0.0,14.230006217956543,0.0,13.609354972839355,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:43.996959
Freak.flac,201.09378684807257,0.4599043130874634,0.005579290892864315,0.2488575130701065,0.0,2769.1042169086104,0.0,0.0,0.0,5707.241107767579,0.0,0.1393014370273352,0.0,0.0,0.0,0.0,0.0,129.19921875,-66.99234771728516,0.0,69.03072357177734,0.0,-4.880550861358643,0.0,12.52836799621582,0.0,3.5936927795410156,0.0,-2.769672155380249,0.0,-0.4212512969970703,0.0,4.400057315826416,0.0,-5.056539535522461,0.0,5.570623397827148,0.0,-9.41124153137207,0.0,0.8957041501998901,0.0,-6.03588342666626,0.0,101.10505676269531,0.0,41.897342681884766,0.0,24.09876823425293,0.0,20.47393226623535,0.0,14.966689109802246,0.0,21.539514541625977,0.0,15.771756172180176,0.0,Tech House,Dance_EDM,Tech House,personal,2025-09-24 21:10:48.844173
